 Run 468532	 Raw lumi 0.357393	Cor lumi 0.348306	 QEDC-corr stat-err 0.707107	 Av pol 0	 Pol err 0	 Pol run fraction 0
 Run 468823	 Raw lumi 0.849729	Cor lumi 0.837142	 QEDC-corr stat-err 0.27735	 Av pol 0	 Pol err 0	 Pol run fraction 0
 Run 468824	 Raw lumi 0.589183	Cor lumi 0.344454	 QEDC-corr stat-err 0	 Av pol 0	 Pol err 0	 Pol run fraction 0
 Run 468825	 Raw lumi 6.96922	Cor lumi 6.86598	 QEDC-corr stat-err 0.0980581	 Av pol 0	 Pol err 0	 Pol run fraction 0
 Run 468827	 Raw lumi 3.3014	Cor lumi 3.2525	 QEDC-corr stat-err 4.85269	 Av pol 0	 Pol err 0	 Pol run fraction 0
 Run 468829	 Raw lumi 1.22662	Cor lumi 1.20845	 QEDC-corr stat-err 0.223607	 Av pol 0	 Pol err 0	 Pol run fraction 0
 Run 468831	 Raw lumi 6.4953	Cor lumi 6.05235	 QEDC-corr stat-err 0.0985329	 Av pol 0	 Pol err 0	 Pol run fraction 0
 Run 468832	 Raw lumi 4.78418	Cor lumi 4.71332	 QEDC-corr stat-err 0.123091	 Av pol 0	 Pol err 0	 Pol run fraction 0
 Run 468863	 Raw lumi 1.36605	Cor lumi 1.34756	 QEDC-corr stat-err 0.258199	 Av pol 0	 Pol err 0	 Pol run fraction 0
 Run 468864	 Raw lumi 0.225159	Cor lumi 0.222112	 QEDC-corr stat-err 0.5	 Av pol 0	 Pol err 0	 Pol run fraction 0
 Run 468865	 Raw lumi 0.682829	Cor lumi 0.673589	 QEDC-corr stat-err 0.316228	 Av pol 0	 Pol err 0	 Pol run fraction 0
 Run 468866	 Raw lumi 9.97374	Cor lumi 9.07489	 QEDC-corr stat-err 0.0894427	 Av pol 0	 Pol err 0	 Pol run fraction 0
 Run 468881	 Raw lumi 1.7915	Cor lumi 1.7657	 QEDC-corr stat-err 0.196116	 Av pol 0	 Pol err 0	 Pol run fraction 0
 Run 468882	 Raw lumi 0.334202	Cor lumi 0.32939	 QEDC-corr stat-err 0.316228	 Av pol 0	 Pol err 0	 Pol run fraction 0
 Run 468883	 Raw lumi 0.335823	Cor lumi 0.330988	 QEDC-corr stat-err 0.57735	 Av pol 0	 Pol err 0	 Pol run fraction 0
 Run 468884	 Raw lumi 2.05097	Cor lumi 2.02144	 QEDC-corr stat-err 0.158114	 Av pol 0	 Pol err 0	 Pol run fraction 0
 Run 468885	 Raw lumi 2.50044	Cor lumi 2.46443	 QEDC-corr stat-err 0.150756	 Av pol 0	 Pol err 0	 Pol run fraction 0
 Run 468887	 Raw lumi 0.581578	Cor lumi 0.573204	 QEDC-corr stat-err 0.377964	 Av pol 0	 Pol err 0	 Pol run fraction 0
 Run 468888	 Raw lumi 0.214414	Cor lumi 0.211327	 QEDC-corr stat-err 0.5	 Av pol 0	 Pol err 0	 Pol run fraction 0
 Run 468890	 Raw lumi 5.02196	Cor lumi 4.94965	 QEDC-corr stat-err 0.140028	 Av pol 0	 Pol err 0	 Pol run fraction 0
 Run 468897	 Raw lumi 11.9599	Cor lumi 11.7877	 QEDC-corr stat-err 1.91951	 Av pol 0	 Pol err 0	 Pol run fraction 0
 Run 468901	 Raw lumi 13.1084	Cor lumi 12.5545	 QEDC-corr stat-err 3.4905	 Av pol 0	 Pol err 0	 Pol run fraction 0
 Run 468902	 Raw lumi 2.13893	Cor lumi 2.10813	 QEDC-corr stat-err 0.158114	 Av pol 0	 Pol err 0	 Pol run fraction 0
 Run 468903	 Raw lumi 4.94877	Cor lumi 4.87751	 QEDC-corr stat-err 0.113961	 Av pol 0	 Pol err 0	 Pol run fraction 0
 Run 468908	 Raw lumi 5.56954	Cor lumi 5.48935	 QEDC-corr stat-err 0.108465	 Av pol 0	 Pol err 0	 Pol run fraction 0
 Run 468910	 Raw lumi 1.79722	Cor lumi 1.77134	 QEDC-corr stat-err 0.179605	 Av pol 0	 Pol err 0	 Pol run fraction 0
 Run 468911	 Raw lumi 0.367239	Cor lumi 0.361951	 QEDC-corr stat-err 0.353553	 Av pol 0	 Pol err 0	 Pol run fraction 0
 Run 468912	 Raw lumi 1.3654	Cor lumi 1.34574	 QEDC-corr stat-err 0.229416	 Av pol 0	 Pol err 0	 Pol run fraction 0
 Run 468915	 Raw lumi 6.5487	Cor lumi 6.12084	 QEDC-corr stat-err 0.101015	 Av pol 0	 Pol err 0	 Pol run fraction 0
 Run 468916	 Raw lumi 0.380108	Cor lumi 0.374635	 QEDC-corr stat-err 0.447214	 Av pol 0	 Pol err 0	 Pol run fraction 0
 Run 468924	 Raw lumi 1.72697	Cor lumi 1.70211	 QEDC-corr stat-err 0.2	 Av pol 0	 Pol err 0	 Pol run fraction 0
 Run 468925	 Raw lumi 2.88305	Cor lumi 2.84154	 QEDC-corr stat-err 0.149071	 Av pol 0	 Pol err 0	 Pol run fraction 0
 Run 468926	 Raw lumi 0.309244	Cor lumi 0.304791	 QEDC-corr stat-err 0.447214	 Av pol 0	 Pol err 0	 Pol run fraction 0
 Run 468927	 Raw lumi 1.29364	Cor lumi 1.27502	 QEDC-corr stat-err 10.8035	 Av pol 0	 Pol err 0	 Pol run fraction 0
 Run 468928	 Raw lumi 0.266114	Cor lumi 0.262282	 QEDC-corr stat-err 0.5	 Av pol 0	 Pol err 0	 Pol run fraction 0
 Run 468929	 Raw lumi 0.554691	Cor lumi 0.546704	 QEDC-corr stat-err 0.353553	 Av pol 0	 Pol err 0	 Pol run fraction 0
 Run 468932	 Raw lumi 0.246199	Cor lumi 0.242654	 QEDC-corr stat-err 0.408248	 Av pol 0	 Pol err 0	 Pol run fraction 0
 Run 468933	 Raw lumi 0.237204	Cor lumi 0.233789	 QEDC-corr stat-err 1	 Av pol 0	 Pol err 0	 Pol run fraction 0
 Run 468935	 Raw lumi 0.462228	Cor lumi 0.455573	 QEDC-corr stat-err 0.447214	 Av pol 0	 Pol err 0	 Pol run fraction 0
 Run 468936	 Raw lumi 1.47722	Cor lumi 1.45595	 QEDC-corr stat-err 0.196116	 Av pol 0	 Pol err 0	 Pol run fraction 0
 Run 468937	 Raw lumi 10.2702	Cor lumi 9.92795	 QEDC-corr stat-err 0.0803219	 Av pol 0	 Pol err 0	 Pol run fraction 0
 Run 468994	 Raw lumi 1.67362	Cor lumi 0.923294	 QEDC-corr stat-err 0	 Av pol 0	 Pol err 0	 Pol run fraction 0
 Run 469009	 Raw lumi 1.07941	Cor lumi 1.06604	 QEDC-corr stat-err 0.267261	 Av pol 0	 Pol err 0	 Pol run fraction 0
 Run 469013	 Raw lumi 2.56361	Cor lumi 2.13901	 QEDC-corr stat-err 0.174078	 Av pol 0	 Pol err 0	 Pol run fraction 0
 Run 469015	 Raw lumi 0.577684	Cor lumi 0.570527	 QEDC-corr stat-err 0.288675	 Av pol 0	 Pol err 0	 Pol run fraction 0
 Run 469018	 Raw lumi 0.583527	Cor lumi 0.576297	 QEDC-corr stat-err 0.408248	 Av pol 0	 Pol err 0	 Pol run fraction 0
 Run 469020	 Raw lumi 0.532556	Cor lumi 0.525958	 QEDC-corr stat-err 0.333333	 Av pol 0	 Pol err 0	 Pol run fraction 0
 Run 469021	 Raw lumi 0.501406	Cor lumi 0.495194	 QEDC-corr stat-err 0.353553	 Av pol 0	 Pol err 0	 Pol run fraction 0
 Run 469023	 Raw lumi 7.99447	Cor lumi 7.89542	 QEDC-corr stat-err 0.0985329	 Av pol 0	 Pol err 0	 Pol run fraction 0
 Run 469024	 Raw lumi 0.834018	Cor lumi 0.823685	 QEDC-corr stat-err 0.267261	 Av pol 0	 Pol err 0	 Pol run fraction 0
 Run 469025	 Raw lumi 2.74962	Cor lumi 2.19508	 QEDC-corr stat-err 0.171499	 Av pol 0	 Pol err 0	 Pol run fraction 0
 Run 469027	 Raw lumi 0.824953	Cor lumi 0.814732	 QEDC-corr stat-err 0.258199	 Av pol 0	 Pol err 0	 Pol run fraction 0
 Run 469028	 Raw lumi 1.06145	Cor lumi 0.541291	 QEDC-corr stat-err 0	 Av pol 0	 Pol err 0	 Pol run fraction 0
 Run 469035	 Raw lumi 16.2156	Cor lumi 16.0147	 QEDC-corr stat-err 0.065938	 Av pol 0	 Pol err 0	 Pol run fraction 0
 Run 469036	 Raw lumi 1.62084	Cor lumi 1.60076	 QEDC-corr stat-err 0.19245	 Av pol 0	 Pol err 0	 Pol run fraction 0
 Run 469037	 Raw lumi 2.07923	Cor lumi 2.05347	 QEDC-corr stat-err 0.188982	 Av pol 0	 Pol err 0	 Pol run fraction 0
 Run 469047	 Raw lumi 3.87726	Cor lumi 3.82922	 QEDC-corr stat-err 0.144338	 Av pol 0	 Pol err 0	 Pol run fraction 0
 Run 469073	 Raw lumi 0.673151	Cor lumi 0.664811	 QEDC-corr stat-err 0.353553	 Av pol 0	 Pol err 0	 Pol run fraction 0
 Run 469074	 Raw lumi 1.44162	Cor lumi 0.926633	 QEDC-corr stat-err 0	 Av pol 0	 Pol err 0	 Pol run fraction 0
 Run 469075	 Raw lumi 6.1725	Cor lumi 5.54968	 QEDC-corr stat-err 0.106	 Av pol 0	 Pol err 0	 Pol run fraction 0
 Run 469077	 Raw lumi 9.77989	Cor lumi 9.65872	 QEDC-corr stat-err 2.58114	 Av pol 0	 Pol err 0	 Pol run fraction 0
 Run 469078	 Raw lumi 0.269993	Cor lumi 0.266648	 QEDC-corr stat-err 0.57735	 Av pol 0	 Pol err 0	 Pol run fraction 0
 Run 469080	 Raw lumi 0.630173	Cor lumi 0.622365	 QEDC-corr stat-err 0.333333	 Av pol 0	 Pol err 0	 Pol run fraction 0
 Run 469081	 Raw lumi 4.32006	Cor lumi 3.72349	 QEDC-corr stat-err 11.1382	 Av pol 0	 Pol err 0	 Pol run fraction 0
 Run 469085	 Raw lumi 0.823247	Cor lumi 0.588993	 QEDC-corr stat-err 0.57735	 Av pol 0	 Pol err 0	 Pol run fraction 0
 Run 469094	 Raw lumi 0.591613	Cor lumi 0.584283	 QEDC-corr stat-err 0.447214	 Av pol 0	 Pol err 0	 Pol run fraction 0
 Run 469095	 Raw lumi 0.611039	Cor lumi 0.603468	 QEDC-corr stat-err 0.57735	 Av pol 0	 Pol err 0	 Pol run fraction 0
 Run 469101	 Raw lumi 1.78353	Cor lumi 1.76143	 QEDC-corr stat-err 0.19245	 Av pol 0	 Pol err 0	 Pol run fraction 0
 Run 469102	 Raw lumi 3.88582	Cor lumi 3.41776	 QEDC-corr stat-err 0.147442	 Av pol 0	 Pol err 0	 Pol run fraction 0
 Run 469111	 Raw lumi 0.333646	Cor lumi 0.329512	 QEDC-corr stat-err 0.447214	 Av pol 0	 Pol err 0	 Pol run fraction 0
 Run 469112	 Raw lumi 0.794526	Cor lumi 0.784682	 QEDC-corr stat-err 0.353553	 Av pol 0	 Pol err 0	 Pol run fraction 0
 Run 469123	 Raw lumi 0.791332	Cor lumi 0.781528	 QEDC-corr stat-err 0.27735	 Av pol 0	 Pol err 0	 Pol run fraction 0
 Run 469154	 Raw lumi 0.373495	Cor lumi 0.368868	 QEDC-corr stat-err 0.5	 Av pol 0	 Pol err 0	 Pol run fraction 0
 Run 469155	 Raw lumi 0.293033	Cor lumi 0.289402	 QEDC-corr stat-err 0.447214	 Av pol 0	 Pol err 0	 Pol run fraction 0
 Run 469156	 Raw lumi 0.716202	Cor lumi 0.707329	 QEDC-corr stat-err 0.353553	 Av pol 0	 Pol err 0	 Pol run fraction 0
 Run 469161	 Raw lumi 0.367288	Cor lumi 0.362737	 QEDC-corr stat-err 0.353553	 Av pol 0	 Pol err 0	 Pol run fraction 0
 Run 469163	 Raw lumi 0.647583	Cor lumi 0.63956	 QEDC-corr stat-err 0.316228	 Av pol 0	 Pol err 0	 Pol run fraction 0
 Run 469202	 Raw lumi 2.12617	Cor lumi 2.07136	 QEDC-corr stat-err 0.204124	 Av pol 0	 Pol err 0	 Pol run fraction 0
 Run 469203	 Raw lumi 12.3043	Cor lumi 11.9871	 QEDC-corr stat-err 0.0760286	 Av pol 0	 Pol err 0	 Pol run fraction 0
 Run 469204	 Raw lumi 9.45871	Cor lumi 7.79219	 QEDC-corr stat-err 0.0887356	 Av pol 0	 Pol err 0	 Pol run fraction 0
 Run 469206	 Raw lumi 7.1194	Cor lumi 5.09426	 QEDC-corr stat-err 5739.98	 Av pol 0	 Pol err 0	 Pol run fraction 0
 Run 469207	 Raw lumi 4.20915	Cor lumi 4.10063	 QEDC-corr stat-err 0.132453	 Av pol 0	 Pol err 0	 Pol run fraction 0
 Run 469208	 Raw lumi 0.880959	Cor lumi 0.858246	 QEDC-corr stat-err 0.258199	 Av pol 0	 Pol err 0	 Pol run fraction 0
 Run 469210	 Raw lumi 2.26732	Cor lumi 1.25094	 QEDC-corr stat-err 0	 Av pol 0	 Pol err 0	 Pol run fraction 0
 Run 469212	 Raw lumi 0.948678	Cor lumi 0.924219	 QEDC-corr stat-err 0.316228	 Av pol 0	 Pol err 0	 Pol run fraction 0
 Run 469217	 Raw lumi 0.936371	Cor lumi 0.565519	 QEDC-corr stat-err 0	 Av pol 0	 Pol err 0	 Pol run fraction 0
 Run 469218	 Raw lumi 5.47657	Cor lumi 5.33537	 QEDC-corr stat-err 0.124035	 Av pol 0	 Pol err 0	 Pol run fraction 0
 Run 469223	 Raw lumi 5.36366	Cor lumi 5.22538	 QEDC-corr stat-err 0.111803	 Av pol 0	 Pol err 0	 Pol run fraction 0
 Run 469225	 Raw lumi 1.81412	Cor lumi 1.76735	 QEDC-corr stat-err 0.171499	 Av pol 0	 Pol err 0	 Pol run fraction 0
 Run 469228	 Raw lumi 14.5356	Cor lumi 14.1608	 QEDC-corr stat-err 0.066965	 Av pol 0	 Pol err 0	 Pol run fraction 0
 Run 469229	 Raw lumi 1.15877	Cor lumi 1.12889	 QEDC-corr stat-err 0.27735	 Av pol 0	 Pol err 0	 Pol run fraction 0
 Run 469230	 Raw lumi 2.49101	Cor lumi 2.42679	 QEDC-corr stat-err 0.208514	 Av pol 0	 Pol err 0	 Pol run fraction 0
 Run 469234	 Raw lumi 4.85309	Cor lumi 3.64264	 QEDC-corr stat-err 0.130189	 Av pol 0	 Pol err 0	 Pol run fraction 0
 Run 469235	 Raw lumi 12.169	Cor lumi 11.8552	 QEDC-corr stat-err 0.0733236	 Av pol 0	 Pol err 0	 Pol run fraction 0
 Run 469236	 Raw lumi 6.97945	Cor lumi 5.82838	 QEDC-corr stat-err 0.114708	 Av pol 0	 Pol err 0	 Pol run fraction 0
 Run 469237	 Raw lumi 4.48636	Cor lumi 3.40073	 QEDC-corr stat-err 0.136083	 Av pol 0	 Pol err 0	 Pol run fraction 0
 Run 469238	 Raw lumi 0.696804	Cor lumi 0.678839	 QEDC-corr stat-err 0.377964	 Av pol 0	 Pol err 0	 Pol run fraction 0
 Run 469239	 Raw lumi 2.37554	Cor lumi 2.3143	 QEDC-corr stat-err 0.158114	 Av pol 0	 Pol err 0	 Pol run fraction 0
 Run 469240	 Raw lumi 0.380237	Cor lumi 0.370434	 QEDC-corr stat-err 0.5	 Av pol 0	 Pol err 0	 Pol run fraction 0
 Run 469243	 Raw lumi 3.17762	Cor lumi 1.39493	 QEDC-corr stat-err 0	 Av pol 0	 Pol err 0	 Pol run fraction 0
 Run 469244	 Raw lumi 2.10758	Cor lumi 2.05324	 QEDC-corr stat-err 8.54708	 Av pol 0	 Pol err 0	 Pol run fraction 0
 Run 469245	 Raw lumi 2.50004	Cor lumi 0.446996	 QEDC-corr stat-err 0	 Av pol 0	 Pol err 0	 Pol run fraction 0
 Run 469246	 Raw lumi 0.967935	Cor lumi 0.94298	 QEDC-corr stat-err 0.27735	 Av pol 0	 Pol err 0	 Pol run fraction 0
 Run 469255	 Raw lumi 0.2452	Cor lumi 0.238878	 QEDC-corr stat-err 0.408248	 Av pol 0	 Pol err 0	 Pol run fraction 0
 Run 469256	 Raw lumi 0.676471	Cor lumi 0.65903	 QEDC-corr stat-err 0.377964	 Av pol 0	 Pol err 0	 Pol run fraction 0
 Run 469257	 Raw lumi 0.758203	Cor lumi 0.738655	 QEDC-corr stat-err 0.242536	 Av pol 0	 Pol err 0	 Pol run fraction 0
 Run 469258	 Raw lumi 1.14929	Cor lumi 1.11966	 QEDC-corr stat-err 0.258199	 Av pol 0	 Pol err 0	 Pol run fraction 0
 Run 469260	 Raw lumi 4.4727	Cor lumi 4.35738	 QEDC-corr stat-err 0.122169	 Av pol 0	 Pol err 0	 Pol run fraction 0
 Run 469261	 Raw lumi 1.24108	Cor lumi 1.20909	 QEDC-corr stat-err 0.27735	 Av pol 0	 Pol err 0	 Pol run fraction 0
 Run 469262	 Raw lumi 1.62461	Cor lumi 1.02857	 QEDC-corr stat-err 0	 Av pol 0	 Pol err 0	 Pol run fraction 0
 Run 469263	 Raw lumi 0.732451	Cor lumi 0.713567	 QEDC-corr stat-err 0.27735	 Av pol 0	 Pol err 0	 Pol run fraction 0
 Run 469264	 Raw lumi 14.4351	Cor lumi 12.9556	 QEDC-corr stat-err 0.069843	 Av pol 0	 Pol err 0	 Pol run fraction 0
 Run 469265	 Raw lumi 11.1452	Cor lumi 10.1827	 QEDC-corr stat-err 5.92025	 Av pol 0	 Pol err 0	 Pol run fraction 0
 Run 469266	 Raw lumi 1.67178	Cor lumi 1.62868	 QEDC-corr stat-err 0.185695	 Av pol 0	 Pol err 0	 Pol run fraction 0
 Run 469267	 Raw lumi 5.1331	Cor lumi 5.00076	 QEDC-corr stat-err 0.111111	 Av pol 0	 Pol err 0	 Pol run fraction 0
 Run 469268	 Raw lumi 6.94159	Cor lumi 6.08936	 QEDC-corr stat-err 0.103695	 Av pol 0	 Pol err 0	 Pol run fraction 0
 Run 469270	 Raw lumi 0.942914	Cor lumi 0.918604	 QEDC-corr stat-err 0.301511	 Av pol 0	 Pol err 0	 Pol run fraction 0
 Run 469271	 Raw lumi 8.90588	Cor lumi 7.0314	 QEDC-corr stat-err 0.101535	 Av pol 0	 Pol err 0	 Pol run fraction 0
 Run 469274	 Raw lumi 11.744	Cor lumi 11.4412	 QEDC-corr stat-err 13.8826	 Av pol 0	 Pol err 0	 Pol run fraction 0
 Run 469277	 Raw lumi 7.78443	Cor lumi 7.10976	 QEDC-corr stat-err 0.101535	 Av pol 0	 Pol err 0	 Pol run fraction 0
 Run 469278	 Raw lumi 3.2234	Cor lumi 2.5366	 QEDC-corr stat-err 0.149071	 Av pol 0	 Pol err 0	 Pol run fraction 0
 Run 469279	 Raw lumi 0.845817	Cor lumi 0.82401	 QEDC-corr stat-err 0.267261	 Av pol 0	 Pol err 0	 Pol run fraction 0
 Run 469281	 Raw lumi 0.536825	Cor lumi 0.522985	 QEDC-corr stat-err 0.377964	 Av pol 0	 Pol err 0	 Pol run fraction 0
 Run 469282	 Raw lumi 3.16636	Cor lumi 3.08473	 QEDC-corr stat-err 0.142857	 Av pol 0	 Pol err 0	 Pol run fraction 0
 Run 469283	 Raw lumi 8.93721	Cor lumi 8.4805	 QEDC-corr stat-err 1.30979	 Av pol 0	 Pol err 0	 Pol run fraction 0
 Run 469302	 Raw lumi 24.6514	Cor lumi 20.3904	 QEDC-corr stat-err 0.0574485	 Av pol 0	 Pol err 0	 Pol run fraction 0
 Run 469303	 Raw lumi 0.673027	Cor lumi 0.66526	 QEDC-corr stat-err 0.377964	 Av pol 0	 Pol err 0	 Pol run fraction 0
 Run 469304	 Raw lumi 34.2818	Cor lumi 31.0908	 QEDC-corr stat-err 0.0477818	 Av pol 0	 Pol err 0	 Pol run fraction 0
 Run 469305	 Raw lumi 1.66753	Cor lumi 1.64829	 QEDC-corr stat-err 0.176777	 Av pol 0	 Pol err 0	 Pol run fraction 0
 Run 469306	 Raw lumi 11.3735	Cor lumi 11.2422	 QEDC-corr stat-err 0.0811107	 Av pol 0	 Pol err 0	 Pol run fraction 0
 Run 469308	 Raw lumi 11.9066	Cor lumi 11.7692	 QEDC-corr stat-err 0.0719816	 Av pol 0	 Pol err 0	 Pol run fraction 0
 Run 469312	 Raw lumi 13.0753	Cor lumi 10.2102	 QEDC-corr stat-err 0.0833333	 Av pol 0	 Pol err 0	 Pol run fraction 0
 Run 469313	 Raw lumi 4.74713	Cor lumi 2.65484	 QEDC-corr stat-err 0	 Av pol 0	 Pol err 0	 Pol run fraction 0
 Run 469314	 Raw lumi 1.28969	Cor lumi 1.27589	 QEDC-corr stat-err 0.235702	 Av pol 0	 Pol err 0	 Pol run fraction 0
 Run 469315	 Raw lumi 19.6579	Cor lumi 14.8993	 QEDC-corr stat-err 0.0707107	 Av pol 0	 Pol err 0	 Pol run fraction 0
 Run 469316	 Raw lumi 33.4712	Cor lumi 31.2337	 QEDC-corr stat-err 1.31267	 Av pol 0	 Pol err 0	 Pol run fraction 0
 Run 469414	 Raw lumi 5.8288	Cor lumi 5.69526	 QEDC-corr stat-err 9.26786	 Av pol 0	 Pol err 0	 Pol run fraction 0
 Run 469415	 Raw lumi 5.63421	Cor lumi 5.50512	 QEDC-corr stat-err 0.107211	 Av pol 0	 Pol err 0	 Pol run fraction 0
 Run 469416	 Raw lumi 11.3	Cor lumi 5.40644	 QEDC-corr stat-err 0	 Av pol 0	 Pol err 0	 Pol run fraction 0
 Run 469417	 Raw lumi 23.4312	Cor lumi 21.413	 QEDC-corr stat-err 3.11154	 Av pol 0	 Pol err 0	 Pol run fraction 0
 Run 469419	 Raw lumi 2.44013	Cor lumi 1.78104	 QEDC-corr stat-err 0.182574	 Av pol 0	 Pol err 0	 Pol run fraction 0
 Run 469422	 Raw lumi 18.4832	Cor lumi 16.9359	 QEDC-corr stat-err 2.02578	 Av pol 0	 Pol err 0	 Pol run fraction 0
 Run 469424	 Raw lumi 8.67251	Cor lumi 8.47382	 QEDC-corr stat-err 0.0912871	 Av pol 0	 Pol err 0	 Pol run fraction 0
